procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 760456  35772 1572576   0    0     0    28 23717 49948 8 10 82 0  0  0
 0  0      0 759728  35772 1572896   0    0     0    80 24543 50800 8 13 79 0  0  0
 0  0      0 759224  35772 1573288   0    0     0     0 26255 55417 9 13 78 0  0  0
 0  0      0 758244  35780 1573688   0    0     0    60 27498 59105 10 15 75 0 0  0
 0  0      0 758244  35780 1574080   0    0     0     0 25153 54124 9 13 78 0  0  0
 1  0      0 757992  35780 1574452   0    0     0    28 24828 51862 9 11 80 0  0  0
 8  0      0 757992  35780 1574864   0    0     0     0 27330 58988 9 14 77 0  0  0
 1  0      0 757992  35780 1575280   0    0     0    40 25587 55067 9 12 79 0  0  0
 0  0      0 757992  35788 1575672   0    0     0  4036 26301 55573 8 14 77 0  0  0
 0  0      0 757768  35792 1576108   0    0     0    88 27759 58489 11 15 75 0 0  0
 1  0      0 757516  35792 1576536   0    0     0    24 26562 58854 8 12 79 0  0  0
 9  0      0 757264  35800 1576888   0    0     0   120 25684 53034 9 11 80 0  0  0
 5  0      0 757012  35800 1577256   0    0     0     0 24530 52478 9 13 79 0  0  0
 0  0      0 756004  35800 1577636   0    0     0    24 27545 57974 9 14 76 0  0  0
 1  0      0 756004  35800 1578048   0    0     0     0 26476 56464 10 14 77 0 0  0
 0  0      0 756004  35800 1578444   0    0     0    24 25858 54818 8 13 79 0  0  0
 6  0      0 755780  35804 1578780   0    0     0    24 26540 56636 9 14 77 0  0  0
 0  0      0 755780  35804 1579200   0    0     0    44 25769 53979 9 12 79 0  0  0
 3  0      0 754520  35804 1579564   0    0     0     0 26582 56478 10 15 76 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 754520  35804 1579952   0    0     0    24 26588 56871 9 14 76 0  0  0
 6  0      0 754520  35808 1580312   0    0     0    64 24894 52183 9 12 79 0  0  0
 0  0      0 754520  35808 1580768   0    0     0    84 29266 63536 11 15 74 0 0  0
 0  0      0 754520  35808 1581204   0    0     0     0 27288 56619 10 16 75 0 0  0
 0  0      0 754520  35808 1581476   0    0     0    24 24913 51243 9 13 78 0  0  0
 0  0      0 754268  35812 1581924   0    0     0    76 26254 55584 9 14 77 0  0  0
 3  0      0 754016  35812 1582244   0    0     0    24 25637 55207 7 14 79 0  0  0
 5  0      0 754016  35812 1582672   0    0     0     0 24669 51910 8 13 79 0  0  0
 0  0      0 753764  35812 1583028   0    0     0    40 28302 60695 11 13 76 0 0  0
 3  0      0 751748  35812 1583384   0    0     0     0 24522 51413 8 10 82 0  0  0
 0  0      0 751748  35828 1583784   0    0     0  8016 27249 59041 10 16 74 0 0  0
 7  0      0 751272  35828 1584284   0    0    68    24 26819 57735 9 14 77 0  0  0
 0  0      0 751020  35828 1584608   0    0     0    60 27327 57539 9 13 78 0  0  0
 0  0      0 751020  35828 1585080   0    0     0     0 27614 57532 10 13 77 0 0  0
 1  0      0 838800  35836 1487784   0    0     0    64 26170 55908 8 13 78 0  0  0
 1  0      0 838800  35836 1488284   0    0     0     0 26943 57461 9 13 79 0  0  0
 7  0      0 838800  35836 1488588   0    0     0    24 24452 51616 8 12 80 0  0  0
 0  0      0 837792  35836 1489020   0    0     0     0 28200 60297 9 15 76 0  0  0
 1  0      0 837540  35836 1489400   0    0     0    40 28234 59209 10 13 77 0 0  0
 4  0      0 837036  35844 1489780   0    0     0    52 24790 51164 8 13 79 0  0  0
 0  0      0 836784  35852 1490164   0    0     0    80 27849 59114 10 15 76 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 836532  35852 1490552   0    0     0    76 25952 54609 8 13 78 0  0  0
 1  0      0 836532  35852 1490988   0    0     0    56 26982 56432 10 15 75 0 0  0
 3  0      0 836532  35860 1491456   0    0     0    56 27583 58440 10 14 76 0 0  0
10  0      0 836532  35860 1491856   0    0     0    24 27315 57251 10 13 77 0 0  0
 1  0      0 836532  35860 1492204   0    0     0     0 24249 50677 7 13 80 0  0  0
 1  0      0 836532  35860 1492648   0    0     0    24 27712 58632 10 13 77 0 0  0
 1  0      0 836532  35860 1493032   0    0     0     0 25355 53930 8 12 80 0  0  0
 3  0      0 836532  35872 1493352   0    0     0   100 25791 54565 9 14 77 0  0  0
 3  0      0 836280  35872 1493752   0    0     0     0 25487 52490 10 15 76 0 0  0
 1  0      0 836280  35872 1494108   0    0     0  6408 27037 55639 10 14 75 0 0  0
10  0      0 836280  35872 1494532   0    0   112     0 28784 61192 11 18 71 0 0  0
 3  0      0 836280  35872 1495084   0    0     0    84 27476 58481 10 16 74 0 0  0
 1  0      0 836280  35880 1495460   0    0     0    76 25716 54272 9 14 77 0  0  0
 7  0      0 834768  35880 1495920   0    0     0    24 29088 61801 11 16 73 0 0  0
 1  0      0 834768  35880 1496316   0    0     0    28 25797 53915 8 12 79 0  0  0
 0  0      0 834768  35880 1496708   0    0     0    24 26069 55207 8 12 80 0  0  0
 3  0      0 834768  35880 1497080   0    0     0     0 25740 54042 8 12 79 0  0  0
 2  0      0 834516  35884 1497532   0    0     0    64 30580 64196 10 15 75 0 0  0
 3  0      0 834264  35884 1497848   0    0     0     0 24747 51498 8 11 81 0  0  0
14  0      0 834012  35892 1498260   0    0     0    52 27731 58628 10 14 76 0 0  0
 3  0      0 833760  35892 1498616   0    0     0     0 26840 56613 8 14 78 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 833508  35892 1499056   0    0     0    84 27504 58228 10 15 75 0 0  0
 9  0      0 833508  35892 1499480   0    0     0    24 26281 55437 8 14 77 0  0  0
 7  0      0 833256  35900 1499840   0    0     0    52 25111 51545 8 12 80 0  0  0
 0  0      0 833256  35900 1500320   0    0     0     0 29071 61020 9 14 76 0  0  0
 0  0      0 833256  35900 1500692   0    0     0    28 24865 52480 8 12 80 0  0  0
 0  0      0 833032  35900 1501168   0    0     0     0 27250 57889 9 13 78 0  0  0
 2  0      0 833032  35900 1501524   0    0     0    40 25666 54966 9 15 76 0  0  0
 2  0      0 833032  35908 1501916   0    0     0    32 26712 53968 10 14 76 0 0  0
 6  0      0 833032  35908 1502280   0    0     0    24 27182 56595 10 15 75 0 0  0
 5  0      0 832780  35908 1502720   0    0     0     0 26161 54408 10 14 76 0 0  0
 5  0      0 832528  35916 1503080   0    0    60   112 25718 53679 11 15 74 0 0  0
12  0      0 832276  35916 1503584   0    0     0    24 27215 57901 9 15 76 0  0  0
 0  0      0 831016  35916 1503900   0    0     0    24 25532 53464 9 15 76 0  0  0
 0  0      0 830792  35916 1504328   0    0     0     0 26165 55587 8 14 78 0  0  0
 0  0      0 830792  35916 1504728   0    0     0    24 27385 58006 10 15 76 0 0  0
 0  0      0 830288  35924 1505156   0    0     0    32 28649 60562 9 14 77 0  0  0
 3  0      0 830036  35932 1505588   0    0     0    84 26061 55148 8 13 78 0  0  0
14  0      0 828020  35932 1505912   0    0     0     0 26214 54503 9 12 79 0  0  0
 1  0      0 828020  35932 1506320   0    0     0    24 27859 57741 10 14 76 0 0  0
 4  0      0 827768  35932 1506752   0    0     0 12288 25716 53899 9 14 77 0  0  0
 0  0      0 827768  35932 1507084   0    0     0    60 25135 51970 9 12 79 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 827516  35948 1507460   0    0     0    84 25434 53067 8 13 78 0  0  0
 5  0      0 827264  35948 1507872   0    0     0    24 26783 57203 9 14 76 0  0  0
 0  0      0 827264  35948 1508252   0    0     0     0 25825 56334 9 15 76 0  0  0
 0  0      0 826788  35948 1508644   0    0     0    72 25005 52664 9 13 78 0  0  0
 0  0      0 826788  35948 1509048   0    0     0     0 26583 55736 9 13 78 0  0  0
 6  0      0 826312  35956 1509356   0    0     0    96 27014 56549 9 14 77 0  0  0
 1  0      0 824800  35956 1509836   0    0     0     0 26411 53737 10 14 76 0 0  0
 3  0      0 824800  35956 1510184   0    0     0    24 28673 59305 10 14 76 0 0  0
 4  0      0 823792  35956 1510592   0    0     0     0 26846 59467 11 14 75 0 0  0
 5  0      0 823792  35964 1510992   0    0     0   120 23450 48320 8 13 79 0  0  0
 0  0      0 823568  35964 1511388   0    0     0    24 26082 56318 10 15 75 0 0  0
 4  0      0 823568  35964 1511776   0    0     0    24 27553 56920 9 13 78 0  0  0
 1  0      0 823568  35964 1512156   0    0     0     0 27239 58118 9 13 78 0  0  0
 4  0      0 823344  35972 1512528   0    0     0    56 24024 49140 9 11 80 0  0  0
 1  0      0 822364  35972 1512840   0    0     0     0 24407 52596 9 12 79 0  0  0
 0  0      0 821888  35972 1513316   0    0     0    40 28549 60133 9 15 76 0  0  0
 0  0      0 821636  35972 1513640   0    0     0     0 26517 55674 9 13 79 0  0  0
 0  0      0 821396  35972 1514140   0    0     0    24 28636 60783 10 14 76 0 0  0
 0  0      0 821396  35980 1514444   0    0     0    36 26237 55848 10 14 76 0 0  0
 1  0      0 821108  35988 1514952   0    0     0    92 28141 59177 11 16 73 0 0  0
 0  0      0 820884  35988 1515296   0    0     0    48 26610 55091 10 15 75 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 820380  35988 1515756   0    0     0    24 28728 61194 10 14 75 0 0  0
 0  0      0 819876  35988 1516136   0    0     0     0 24714 51867 8 13 79 0  0  0
 0  0      0 819428  35988 1516528   0    0     0  8252 26987 58302 9 13 77 0  0  0
 9  0      0 819428  35996 1516908   0    0     0    48 25778 54345 8 12 80 0  0  0
 1  0      0 819176  35996 1517368   0    0     0    40 27925 60469 10 15 76 0 0  0
 8  0      0 818168  35996 1517684   0    0     0     0 25615 53561 9 13 78 0  0  0
 1  0      0 818168  36004 1518176   0    0     0    68 27854 61449 10 13 76 0 0  0
 4  0      0 818168  36004 1518460   0    0     0  3804 25195 51957 8 13 79 0  0  0
 6  0      0 818168  36004 1518892   0    0     0    80 29543 62804 11 15 74 0 0  0
 0  0      0 818168  36004 1519308   0    0     0     0 24860 51350 9 14 77 0  0  0
 5  0      0 817916  36012 1519684   0    0     0    92 26181 54163 9 13 77 0  0  0
 5  0      0 814136  36012 1520112   0    0     0     0 27147 58431 9 14 77 0  0  0
 0  0      0 813912  36012 1520548   0    0     0    24 28913 59844 10 15 76 0 0  0
 1  0      0 813660  36012 1521000   0    0     0     0 25681 53704 8 14 78 0  0  0
 0  0      0 813408  36012 1521376   0    0     0    40 27574 58230 9 14 76 0  0  0
 0  0      0 813408  36020 1521824   0    0     0    36 28893 60450 10 17 73 0 0  0
 0  0      0 813156  36020 1522220   0    0     0    24 24362 51736 8 13 78 0  0  0
 6  0      0 812680  36020 1522604   0    0    64     0 25412 54204 9 15 75 0  0  0
 0  0      0 812680  36028 1523060   0    0     0    96 29053 61180 11 15 75 0 0  0
 0  0      0 812456  36028 1523452   0    0     0    24 27730 59082 10 17 72 0 0  0
15  0      0 812456  36028 1523848   0    0     0    48 25399 53313 9 13 77 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 812232  36028 1524208   0    0     0     0 24733 51286 8 11 81 0  0  0
 5  0      0 812232  36028 1524612   0    0   120    28 25839 54382 8 13 79 0  0  0
 1  0      0 811728  36036 1525096   0    0     0    24 25278 52463 8 13 79 0  0  0
 0  0      0 811224  36044 1525484   0    0     0    76 27635 58484 9 14 77 0  0  0
 2  0      0 809220  36044 1525828   0    0     0     0 25597 54610 9 15 76 0  0  0
 0  0      0 808968  36044 1526528   0    0   188    56 28742 61625 10 15 75 0 0  0
 0  0      0 808716  36044 1526844   0    0     0     0 23598 48305 9 15 76 0  0  0
 9  0      0 808240  36044 1527264   0    0     0  8220 27589 58400 10 17 73 0 0  0
 2  0      0 807988  36048 1527628   0    0     0    84 24595 51271 8 15 77 0  0  0
 4  0      0 806756  36048 1528036   0    0     0    48 24562 51353 9 12 79 0  0  0
 0  0      0 806280  36048 1528472   0    0     0     0 27680 59011 9 15 76 0  0  0
 6  0      0 806280  36048 1528860   0    0     0    24 26552 55295 8 12 79 0  0  0
 2  0      0 806028  36048 1529208   0    0     0    16 25287 53327 8 13 79 0  0  0
 3  0      0 805804  36060 1529648   0    0     0    88 26802 56836 10 15 75 0 0  0
 0  0      0 805076  36060 1529976   0    0     0     0 26077 55071 10 15 75 0 0  0
 3  0      0 804576  36060 1530428   0    0     0    24 27995 59656 11 15 74 0 0  0
 0  0      0 804324  36060 1530820   0    0     0     0 27087 57215 10 15 76 0 0  0
 5  0      0 803848  36060 1531188   0    0     0  4128 25945 54793 9 14 77 0  0  0
 0  0      0 803848  36064 1531588   0    0     0    40 25501 53442 9 15 76 0  0  0
 3  0      0 802336  36072 1531880   0    0     0   100 24879 52759 9 13 79 0  0  0
 0  0      0 802112  36072 1532396   0    0     0     0 27679 58918 10 14 76 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 801860  36072 1532764   0    0     0    24 26744 56841 11 15 75 0 0  0
 0  0      0 801860  36072 1533180   0    0     0    16 25240 53769 8 12 79 0  0  0
 0  0      0 801608  36072 1533460   0    0     0    24 25173 52463 9 12 79 0  0  0
 0  0      0 799340  36080 1533956   0    0     0    36 29184 62054 10 15 75 0 0  0
 0  0      0 799340  36080 1534272   0    0     0    24 25830 54627 10 11 79 0 0  0
 9  0      0 799088  36080 1534708   0    0     0     0 25766 55356 8 13 79 0  0  0
 0  0      0 798612  36084 1535012   0    0     0    76 24885 52410 9 12 78 0  0  0
 1  0      0 798360  36084 1535468   0    0     0     0 27888 58925 10 17 73 0 0  0
 0  0      0 798108  36084 1535852   0    0     0    52 26695 55778 8 14 78 0  0  0
 1  0      0 798108  36084 1536228   0    0     0    20 25965 55641 8 13 78 0  0  0
 6  0      0 797604  36084 1536616   0    0     0    24 24721 51746 7 11 82 0  0  0
 3  0      0 796344  36100 1536968   0    0     0    60 26827 56632 8 15 77 0  0  0
 3  0      0 795588  36100 1537420   0    0     0  5996 27899 59919 10 14 77 0 0  0
 0  0      0 794076  36100 1537732   0    0     0     0 24929 52529 8 13 80 0  0  0
 6  0      0 793824  36100 1538148   0    0     0    48 29258 62875 11 16 73 0 0  0
 0  0      0 793572  36100 1538520   0    0     0     0 25040 53433 9 12 79 0  0  0
 0  0      0 793320  36104 1538984   0    0     0   124 27924 59780 9 14 76 0  0  0
 1  0      0 793320  36104 1539264   0    0     0     0 25208 53009 7 13 80 0  0  0
 5  0      0 791836  36104 1539780   0    0    48    72 28530 60437 10 14 76 0 0  0
 0  0      0 791360  36104 1540132   0    0     0    28 25660 53887 8 14 79 0  0  0
 3  0      0 790856  36112 1540540   0    0     0    52 27853 57867 9 14 77 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 790856  36112 1540996   0    0     0    16 25690 54285 8 14 78 0  0  0
 2  0      0 790856  36112 1541332   0    0     0    24 26124 55482 8 13 79 0  0  0
 0  0      0 788392  36112 1541756   0    0     0     0 25479 53617 10 14 77 0 0  0
