procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
44  1      0 104720   2368 1021188   0    0 1356248   4 37117 23290 1 97 1  1  0  0
39  0      0  92492   2344 1034696   0    0 1312568  80 34915 25040 1 97 0  2  0  0
53  1      0 103676   2368 1020328   0    0 1291736   0 35827 25133 2 98 0  1  0  0
56  1      0 100528   2540 1024976   0    0 1316912   0 36585 24377 2 98 0  1  0  0
49  3      0 100124   2308 1024988   0    0 1406748   0 39065 26157 2 97 0  1  0  0
51  0      0  91292   2284 1033920   0    0 1394644   4 38096 24930 1 98 0  1  0  0
44  3      0  99668   2320 1024408   0    0 1228880   0 33240 23361 2 98 0  1  0  0
42 10      0 100628   2384 1023820   0    0 1265384   0 34958 24360 1 98 0  1  0  0
49  5      0  97964   2340 1026372   0    0 1306792   4 35153 25726 1 98 0  1  0  0
52  1      0  93704   2324 1030404   0    0 1251796  24 31700 23995 1 98 0  1  0  0
55  2      0 101280   2272 1023128   0    0 1235660   0 33160 22358 1 99 0  0  0  0
53  3      0  96752   2396 1027260   0    0 1219764   0 33901 24385 1 99 0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
54  3      0  89128   2296 1035360   0    0 1296536   4 32491 23190 2 98 0  1  0  0
59  2      0  90200   2312 1018820   0    0 1037128   0 30792 25855 4 96 0  0  0  0
62  5      0  89916   2260 1017832   0    0 880420    0 34876 39772 1 99 0  0  0  0
56 11      0  90836   2264 1017916   0    0 596248   40 33376 64925 0 99 0  0  0  0
68  4      0  90180   2308 1018992   0    0 583160    0 30432 57280 1 99 0  0  0  0
69  4      0  89896   2320 1018580   0    0 658708    0 30989 52839 0 100 0 0  0  0
64  4      0  89584   2320 1017284   0    0 432176    0 30621 88559 1 99 0  1  0  0
59 14      0  89692   2320 1019684   0    0 791832    0 33625 44939 1 99 0  0  0  0
67  7      0  89660   2264 1019436   0    0 910380    0 32886 29205 1 99 0  0  0  0
69  4      0  89624   2368 1020640   0    0 839244    0 31628 31347 0 100 0 0  0  0
71  3      0  89512   2312 1019048   0    0 794780    0 30997 36392 0 100 0 0  0  0
76  2      0  89868   2312 1018280   0    0 812316    0 33832 42764 1 99 0  0  0  0
67 10      0  91212   2316 1018724   0    0 584012    0 35973 82203 1 99 0  0  0  0
74  3      0  90400   2316 1018980   0    0 721356    0 30963 44289 0 100 0 0  0  0
76  2      0  90592   2316 1017924   0    0 596992    0 26964 34993 1 100 0 0  0  0
75  3      0  90080   2312 1018684   0    0 696668    0 30642 49690 0 100 0 0  0  0
74  4      0  90272   2312 1018524   0    0 743120    0 33771 51068 1 100 0 0  0  0
82  1      0  89940   2372 1017724   0    0 594840    0 32495 63382 0 100 0 0  0  0
1112 3     0 343000   3220 1195592   0    0 637892  136 32586 83208 6 93 0  0  0  0
 1  0      0 1559072  4688 1248180   0    0 61416  1004 19279 33353 20 29 51 0 0  0
 2  0      0 1490004  5300 1296592   0    0 48684  1840 16510 26748 8 10 80 2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1492820  5324 1297528   0    0   872   260 9361 14119 3  4 93  0  0  0
 0  0      0 1488380  5352 1297688   0    0   156     0 8249 11490 1  3 96  0  0  0
 0  0      0 1483324  5352 1298008   0    0   248     0 8388 12614 2  3 95  0  0  0
 0  0      0 1489968  5396 1298020   0    0    44     0 4652 6091  1  1 98  0  0  0
 0  0      0 1489628  5396 1298064   0    0     0     0 3520 4486  2  1 97  0  0  0
 0  0      0 1489628  5396 1298456   0    0   520     0 3385 4210  1  1 98  0  0  0
 0  0      0 1489532  5432 1298556   0    0    28    16 3705 4920  1  1 98  0  0  0
 0  0      0 1488816  5432 1298584   0    0     0     0 3799 5398  1  1 98  0  0  0
 0  0      0 1488604  5440 1298824   0    0   232   104 5723 8539  2  2 96  0  0  0
 0  0      0 1488604  5440 1298852   0    0     0   200 3788 4874  1  1 98  0  0  0
 0  0      0 1846864  5440 1305072   0    0   620     0 4680 7273  8 11 81  0  0  0
 0  0      0 1846912  5440 1305308   0    0     0     0 3535 4728  1  1 98  0  0  0
 0  0      0 1843040  5448 1305756   0    0   288   104 5561 7649  2  3 95  0  0  0
 0  0      0 1841908  5476 1305808   0    0    36    28 3841 5696  1  1 97  0  0  0
 0  0      0 1841560  5476 1306000   0    0   172     0 3553 5216  1  2 97  0  0  0
 0  0      0 1840484  5476 1306052   0    0     0     0 3827 5049  1  1 98  0  0  0
 0  0      0 1840360  5476 1306052   0    0     0     0 3496 4309  1  1 98  0  0  0
 0  0      0 1838376  5484 1306044   0    0     8     0 3953 5177  1  1 98  0  0  0
 0  0      0 1835952  6048 1305992   0    0   752   156 5890 8862  3  2 96  0  0  0
 0  0      0 1835680  6056 1306348   0    0   232     0 3268 3866  1  1 98  0  0  0
 0  0      0 1835556  6060 1306472   0    0     4     0 3598 4291  1  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1833848  6080 1306456   0    0    28     0 3951 5178  1  1 98  0  0  0
 0  0      0 1832312  6080 1306520   0    0     0     0 3658 4958  1  1 98  0  0  0
 0  0      0 1832312  6088 1306512   0    0     0    48 3905 4842  1  1 98  0  0  0
 0  0      0 1831320  6088 1308144   0    0  1624     0 3763 5104  1  1 97  1  0  0
 0  0      0 1831112  6088 1308144   0    0     0     0 3389 4071  1  1 99  0  0  0
 0  0      0 1831112  6088 1308144   0    0     0     0 3398 4633  1  0 99  0  0  0
 0  0      0 1810060  6300 1319180   0    0 11180  1448 7398 11713 4  4 92  0  0  0
 0  0      0 1809636  6300 1319748   0    0   156   100 6159 9780  3  2 95  0  0  0
 0  0      0 1806328  6320 1322152   0    0  2444     0 4029 5041  1  1 98  0  0  0
 0  0      0 1804596  6328 1323576   0    0  1484     0 3974 5971  1  1 97  0  0  0
 0  0      0 1804344  6328 1323668   0    0    12     0 3881 5287  1  1 98  0  0  0
 0  0      0 1802104  6328 1323668   0    0     0     0 3771 4761  1  1 99  0  0  0
 0  0      0 1801612  6336 1323660   0    0     0    48 3782 5247  1  1 98  0  0  0
 0  0      0 1800884  6364 1323936   0    0   488     0 3736 4680  1  1 97  0  0  0
 0  0      0 1800884  6364 1324128   0    0     0     0 3456 4473  1  1 99  0  0  0
 0  0      0 1800632  6364 1324128   0    0    96     0 3285 4511  1  1 98  0  0  0
 0  0      0 1797648  6368 1324436   0    0   340     0 4013 5219  1  1 98  0  0  0
 6  0      0 1797396  6376 1324556   0    0     0    88 5567 8004  2  1 97  0  0  0
 0  0      0 1797172  6376 1324588   0    0    20    20 3787 4516  1  1 98  0  0  0
 0  0      0 1797172  6376 1324588   0    0     0     0 3415 4039  1  1 99  0  0  0
 0  0      0 1796672  6376 1324588   0    0    92     0 3570 4239  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 1795040  6384 1324680   0    0     0    56 4557 6076  2  1 97  0  0  0
 1  0      0 1790252  6384 1328984   0    0  4444    16 3984 5129  1  1 98  0  0  0
 0  0      0 1790624  6384 1329136   0    0     0     0 3606 4816  1  1 98  0  0  0
 0  0      0 1790028  6384 1329308   0    0   196    28 4156 5331  2  1 97  0  0  0
 0  0      0 1790028  6384 1329332   0    0     0     0 3530 4277  1  1 99  0  0  0
 0  0      0 1780984  6384 1337288   0    0  7956    28 4167 5225  1  1 97  1  0  0
 0  0      0 1780984  6392 1337280   0    0     0    52 5281 7727  2  2 96  0  0  0
 0  0      0 1780984  6400 1337296   0    0     0    88 4103 5255  1  1 98  0  0  0
 0  0      0 1780984  6400 1337304   0    0     0     0 3256 4346  1  1 98  0  0  0
 0  0      0 1780760  6400 1337304   0    0     0    28 4070 5220  2  1 98  0  0  0
 0  0      0 1780760  6400 1337316   0    0     0     0 3783 4874  1  1 99  0  0  0
 0  0      0 1780760  6400 1337316   0    0     0    40 4125 5311  1  1 98  0  0  0
 0  0      0 1780760  6400 1337316   0    0    72     0 3495 4170  1  1 98  0  0  0
 0  0      0 1780760  6416 1337380   0    0     0    56 3846 4742  1  1 98  0  0  0
 0  0      0 1780760  6416 1337396   0    0     0     0 3669 5494  1  1 98  0  0  0
 0  0      0 1780632  6424 1337396   0    0   116    84 5623 8248  3  2 95  0  0  0
 0  0      0 1780540  6424 1337676   0    0   148   188 6439 9986  3  2 95  0  0  0
 0  0      0 1780540  6432 1337816   0    0   144   132 4309 5862  1  1 98  0  0  0
 0  0      0 1780540  6432 1337828   0    0     0     0 3718 5070  1  1 99  0  0  0
 0  0      0 1780540  6432 1337828   0    0     0    24 4101 5089  1  1 98  0  0  0
 0  0      0 1778776  6432 1337844   0    0    16     0 3788 5122  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1778524  6432 1337844   0    0     0    36 4127 5966  1  1 98  0  0  0
 5  0      0 1778524  6432 1337848   0    0     0     0 3822 4901  1  1 98  0  0  0
 0  0      0 1778524  6440 1337848   0    0    64    40 3761 4612  1  1 98  0  0  0
 0  0      0 1778524  6440 1337912   0    0     0     0 3715 4412  1  1 98  0  0  0
 0  0      0 1777516  6440 1337912   0    0     0    24 4388 5716  1  1 98  0  0  0
 0  0      0 1777276  6448 1337916   0    0     0    60 5282 8306  3  2 95  0  0  0
 0  0      0 1777276  6448 1337916   0    0     0    56 4189 5303  2  1 97  0  0  0
 0  0      0 1777276  6448 1337920   0    0     0     0 3464 4159  1  1 98  0  0  0
 0  0      0 1777372  6448 1337920   0    0     0    24 3919 5338  1  1 98  0  0  0
 1  0      0 1776300  6456 1337932   0    0     0    64 4397 6508  2  1 97  0  0  0
 0  0      0 1775796  6456 1337932   0    0    80    40 4440 5808  1  1 98  0  0  0
 0  0      0 1775796  6456 1338012   0    0     0     0 3402 4112  1  1 99  0  0  0
 0  0      0 1775796  6456 1338012   0    0     0    24 4040 5096  1  1 98  0  0  0
 0  0      0 1775796  6456 1338012   0    0     0     0 3579 4881  1  1 99  0  0  0
 0  0      0 1775544  6464 1338004   0    0     0    48 4275 5476  1  1 98  0  0  0
 0  0      0 1775544  6464 1338020   0    0     0    32 5775 8658  2  2 96  0  0  0
 4  0      0 1775544  6464 1338020   0    0   128    52 4187 5395  2  1 97  0  0  0
 0  0      0 1775544  6464 1338152   0    0     0    20 3643 4680  1  1 99  0  0  0
 0  0      0 1774788  6472 1338144   0    0     0    48 4287 5734  2  1 97  0  0  0
 0  0      0 1773528  6472 1338160   0    0     0     0 4209 5512  1  1 98  0  0  0
 0  0      0 1773528  6472 1338160   0    0     0    40 4257 5757  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1773528  6472 1338160   0    0     0     0 3658 4231  1  1 99  0  0  0
 0  0      0 1773528  6472 1338160   0    0     0    24 3865 5547  1  1 98  0  0  0
 0  0      0 1773528  6472 1338160   0    0     0     0 3555 4428  1  1 99  0  0  0
 0  0      0 1773024  6488 1339056   0    0  1052   108 4909 6985  3  2 96  0  0  0
 0  0      0 1773024  6496 1339224   0    0     0    52 5970 8931  4  2 95  0  0  0
 0  0      0 1773024  6496 1339232   0    0     0    24 4112 5795  1  1 98  0  0  0
 0  0      0 1773024  6496 1339232   0    0     0    88 3941 4897  1  1 99  0  0  0
 0  0      0 1773024  6496 1339232   0    0     0    24 3800 5440  1  1 98  0  0  0
 0  0      0 1773024  6496 1339232   0    0     0     0 3653 4582  1  1 98  0  0  0
 0  0      0 1773024  6512 1339224   0    0     0    80 4011 5742  1  1 98  0  0  0
 0  0      0 1773024  6512 1339240   0    0     0     0 4062 5160  1  1 98  0  0  0
 0  0      0 1773024  6512 1339240   0    0     0    24 3745 5588  1  1 98  0  0  0
 0  0      0 1773024  6512 1339248   0    0     0     0 3685 4542  1  0 99  0  0  0
 1  0      0 1772800  6512 1339264   0    0    72    28 4242 5415  1  1 98  0  0  0
 0  0      0 1772800  6512 1339320   0    0     0    32 5627 8249  2  2 96  0  0  0
 1  0      0 1772800  6520 1339312   0    0     0    40 4038 5758  1  1 98  0  0  0
 0  0      0 1772800  6528 1339320   0    0     0    68 3688 4770  1  1 98  0  0  0
 0  0      0 1772548  6528 1339324   0    0     0    28 4084 5584  1  1 98  0  0  0
 0  0      0 1769776  6536 1339320   0    0     0    52 4191 5859  1  1 98  0  0  0
 0  0      0 1769776  6536 1339420   0    0    84    44 4041 5621  1  1 98  0  0  0
 0  0      0 1769776  6536 1339524   0    0   104     0 3773 4957  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1769776  6536 1339620   0    0    92    40 4192 5679  1  1 98  0  0  0
 0  0      0 1769776  6536 1339620   0    0     0     0 3839 6614  1  1 98  0  0  0
 0  0      0 1768768  6536 1339620   0    0     0    24 4010 5657  1  1 98  0  0  0
 0  0      0 1768768  6544 1339620   0    0     0    68 5474 7994  2  2 96  0  0  0
 0  0      0 1768768  6552 1339612   0    0     0    44 3928 5666  2  1 98  0  0  0
 0  0      0 1768768  6552 1339636   0    0    12    32 3772 4630  1  1 99  0  0  0
 0  0      0 1768768  6552 1339636   0    0    24    24 3782 4633  1  1 98  0  0  0
 0  0      0 1768264  6552 1340000   0    0   416     0 3914 4912  1  1 98  0  0  0
 0  0      0 1768264  6552 1340076   0    0     0    44 4238 5474  1  1 98  0  0  0
 0  0      0 1768264  6552 1340080   0    0     0     0 3835 4744  1  1 98  0  0  0
 0  0      0 1768012  6568 1340080   0    0     0    60 4115 5262  1  1 98  0  0  0
 0  0      0 1768012  6568 1340084   0    0     0     0 3524 4192  1  1 98  0  0  0
 0  0      0 1767760  6576 1340224   0    0   440    80 5500 8046  2  1 97  0  0  0
 0  0      0 1767760  6576 1340568   0    0    32    32 6494 10292 2  2 96  0  0  0
 0  0      0 1767760  6576 1340568   0    0    80    24 4110 5392  1  1 98  0  0  0
 1  0      0 1767760  6576 1340648   0    0     0    28 4254 5437  1  1 99  0  0  0
 0  0      0 1767508  6576 1340648   0    0   128    48 4226 6013  1  1 98  0  0  0
 0  0      0 1767508  6576 1340776   0    0     0     0 3758 5429  1  1 98  0  0  0
 0  0      0 1767508  6592 1340868   0    0   220    80 3961 5067  1  1 98  0  0  0
 0  0      0 1767508  6592 1341000   0    0     0     0 3755 4889  1  1 98  0  0  0
 0  0      0 1767508  6592 1341848   0    0   948    52 4191 5288  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1767508  6592 1341948   0    0     0     0 3506 4286  1  1 98  0  0  0
 0  0      0 1767508  6592 1341948   0    0     0    28 4193 6021  1  1 98  0  0  0
 0  0      0 1767508  6592 1341948   0    0   128    32 5426 7899  2  2 96  0  0  0
 0  0      0 1767508  6600 1342076   0    0     0    48 3738 4720  1  1 98  0  0  0
 0  0      0 1767508  6600 1343912   0    0  2000     0 3789 4793  1  1 99  0  0  0
 0  0      0 1767508  6608 1344080   0    0     0    76 3883 4952  2  1 97  0  0  0
 1  0      0 1765240  6616 1344072   0    0     0    60 4210 5529  1  1 98  0  0  0
 0  0      0 1762972  6616 1344088   0    0     0    44 4403 5678  2  2 96  0  0  0
 0  0      0 1762972  6616 1344096   0    0   128     0 3787 4780  1  1 98  0  0  0
 1  0      0 1762972  6616 1344224   0    0   128    24 3969 5418  1  1 98  0  0  0
 0  0      0 1762972  6616 1344356   0    0     0     0 3529 4720  1  1 98  0  0  0
 0  0      0 1761460  6616 1344356   0    0    88    24 4046 5146  1  1 98  0  0  0
 0  0      0 1761220  6624 1344448   0    0     0    52 5803 8661  2  1 96  0  0  0
 0  0      0 1761220  6632 1344440   0    0     0    44 3871 5012  1  1 98  0  0  0
 1  0      0 1761220  6632 1344452   0    0     0     0 3666 4713  1  1 98  0  0  0
 0  0      0 1761220  6632 1344452   0    0     0    52 4199 5324  1  1 97  0  0  0
 1  0      0 1760212  6632 1344452   0    0     0     0 4010 4789  1  1 98  0  0  0
 0  0      0 1760212  6640 1344444   0    0    92    64 3995 5463  1  1 98  0  0  0
 0  0      0 1760212  6640 1344548   0    0     0     0 3933 4901  1  1 98  0  0  0
 0  0      0 1760212  6640 1344548   0    0    24    24 3818 4587  1  0 99  0  0  0
 0  0      0 1760212  6640 1344572   0    0     4     0 3782 4601  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1760212  6640 1344576   0    0     0    48 4673 6275  2  1 97  0  0  0
 0  0      0 1760212  6640 1344728   0    0   248    36 5335 7856  2  2 96  0  0  0
 0  0      0 1760212  6656 1344848   0    0    20    64 4048 5474  1  1 98  0  0  0
 0  0      0 1760212  6656 1344852   0    0     0     0 3936 5738  1  1 98  0  0  0
 0  0      0 1760212  6656 1344852   0    0     0    52 4153 5264  1  1 97  0  0  0
 0  0      0 1760212  6656 1344856   0    0     0     0 3668 4485  1  1 98  0  0  0
 3  0      0 1760212  6656 1344856   0    0     0    40 3786 4944  1  1 98  0  0  0
 0  0      0 1760212  6656 1344856   0    0     0     0 3842 5414  1  1 98  0  0  0
 0  0      0 1760212  6672 1344860   0    0     0    76 3817 4852  1  1 98  0  0  0
 0  0      0 1760212  6672 1344860   0    0   116     0 3917 4630  1  1 98  0  0  0
 0  0      0 1760212  6672 1345096   0    0   120    24 4049 4964  2  1 97  0  0  0
 0  0      0 1759960  6672 1345104   0    0     4    32 5697 8699  2  2 97  0  0  0
 0  0      0 1759960  6688 1345144   0    0    64    32 5382 7846  2  1 97  0  0  0
 0  0      0 1759960  6688 1345152   0    0     0     0 3722 4374  1  1 98  0  0  0
 0  0      0 1759960  6704 1345136   0    0     0   136 4342 5654  2  1 98  0  0  0
 0  0      0 1759960  6704 1345232   0    0    64     0 3786 4960  1  1 98  0  0  0
 0  0      0 1759960  6704 1345236   0    0     0    40 3722 4659  1  1 98  0  0  0
 1  0      0 1759960  6704 1345236   0    0     0     0 3600 4439  1  1 98  0  0  0
 0  0      0 1759960  6704 1345236   0    0     0    28 3897 5238  1  1 98  0  0  0
 0  0      0 1759960  6704 1345360   0    0   124     0 3571 4303  1  1 99  0  0  0
 0  0      0 1759960  6712 1345352   0    0     0    52 4336 6042  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1759708  6720 1345364   0    0     0    52 5355 9087  2  2 96  0  0  0
 0  0      0 1759708  6720 1345432   0    0    64    24 4149 6099  1  1 98  0  0  0
 0  0      0 1759708  6720 1345464   0    0    32     0 3518 4841  0  0 99  0  0  0
 0  0      0 1759708  6720 1345464   0    0     0    76 4169 5661  1  1 97  0  0  0
 0  0      0 1759708  6720 1345468   0    0     0     0 4040 5146  1  1 98  0  0  0
 0  0      0 1759708  6736 1345620   0    0   272    72 4083 5324  1  1 98  0  0  0
 0  0      0 1759708  6736 1345744   0    0     0     0 3851 5182  1  1 98  0  0  0
 0  0      0 1759708  6736 1345748   0    0     0    24 3645 5102  1  1 98  0  0  0
 0  0      0 1759708  6736 1345792   0    0    44     0 3608 4526  1  1 98  0  0  0
 2  0      0 1759708  6736 1345800   0    0     0    28 5409 7925  3  2 96  0  0  0
 0  0      0 1759708  6736 1345804   0    0     0    32 6396 10304 2  2 96  0  0  0
 0  0      0 1759708  6744 1345796   0    0    64    44 4349 6044  1  1 97  0  0  0
 0  0      0 1759708  6744 1345936   0    0    68     0 3642 4658  1  1 98  0  0  0
 2  0      0 1759456  6752 1345928   0    0     0    68 4560 5960  2  1 97  0  0  0
 2  0      0 1759456  6752 1345944   0    0     0    28 4042 5639  1  1 98  0  0  0
 0  0      0 1759456  6752 1345944   0    0     0    40 4345 5940  1  1 98  0  0  0
 0  0      0 1759456  6752 1345944   0    0     0     0 3855 4991  1  1 98  0  0  0
 0  0      0 1759456  6752 1345944   0    0     0    24 3980 5151  1  1 98  0  0  0
 0  0      0 1759456  6752 1345944   0    0     0     0 3173 4107  1  1 99  0  0  0
 5  0      0 1759456  6768 1345928   0    0     8    60 4619 6402  1  1 98  0  0  0
 0  0      0 1759456  6768 1345960   0    0     4    40 5509 8023  3  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1759456  6768 1345960   0    0     0    28 4183 5974  1  1 98  0  0  0
 0  0      0 1759456  6768 1346108   0    0   184     0 3568 4676  1  1 98  0  0  0
 0  0      0 1759456  6768 1346144   0    0     0    28 4152 5966  1  1 98  0  0  0
 5  0      0 1759456  6776 1346136   0    0     0    64 4486 6553  1  1 98  0  0  0
 2  0      0 1756684  6776 1346152   0    0     0    60 4224 5879  1  1 97  0  0  0
 0  0      0 1756432  6776 1347188   0    0  1108     0 3915 5555  1  1 98  0  0  0
 0  0      0 1756208  6776 1347260   0    0     8    28 4160 5306  1  1 98  0  0  0
 0  0      0 1756208  6776 1347268   0    0     0     0 3588 4366  1  1 99  0  0  0
 5  0      0 1755956  6784 1347260   0    0    88    64 4438 6103  1  1 98  0  0  0
 1  0      0 1753952  6784 1347444   0    0    88    56 5517 8099  2  2 96  0  0  0
 0  0      0 1753952  6792 1347444   0    0     0    44 4113 5622  2  1 97  0  0  0
 0  0      0 1753952  6792 1347452   0    0     0     0 3577 4454  1  1 98  0  0  0
 0  0      0 1753196  6792 1347580   0    0   128    24 4556 6262  1  1 98  0  0  0
 0  0      0 1753196  6792 1347580   0    0     0    52 3692 4712  1  1 98  0  0  0
 0  0      0 1753196  6792 1347580   0    0     0    40 4468 6179  1  1 98  0  0  0
 0  0      0 1753196  6792 1347616   0    0    36     0 3719 4731  1  1 99  0  0  0
 0  0      0 1753196  6808 1347600   0    0   128    60 3736 4896  1  1 97  0  0  0
 0  0      0 1753196  6808 1347776   0    0    28     0 3301 3892  1  1 99  0  0  0
 7  0      0 1753196  6808 1347788   0    0     4    60 4851 6715  2  1 97  0  0  0
 0  0      0 1753196  6808 1347788   0    0     0    32 5096 7615  3  2 95  0  0  0
 0  0      0 1753196  6808 1347788   0    0     0    24 3986 5394  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 1753196  6808 1347788   0    0     0     0 3528 5311  1  1 98  0  0  0
 0  0      0 1753196  6824 1347772   0    0     0    68 3902 5841  1  1 98  0  0  0
 1  0      0 1753196  6824 1347888   0    0    92    48 3959 5331  1  1 98  0  0  0
 0  0      0 1752972  6824 1347888   0    0     0    40 4226 5304  1  1 98  0  0  0
 0  0      0 1752972  6824 1347888   0    0     0     0 3900 5083  1  1 98  0  0  0
 0  0      0 1752972  6824 1348036   0    0   256    24 4044 5492  1  1 98  0  0  0
 0  0      0 1752972  6824 1348144   0    0     0     0 3439 4211  1  1 99  0  0  0
 3  0      0 1752972  6840 1348148   0    0     0    64 4659 6141  1  1 98  0  0  0
 0  0      0 1752972  6840 1348152   0    0     0    32 5561 8471  2  2 96  0  0  0
 0  0      0 1752972  6840 1348152   0    0     0    24 4044 5641  1  1 98  0  0  0
 0  0      0 1752972  6840 1348152   0    0     0     0 3819 4686  1  1 98  0  0  0
 0  0      0 1752972  6840 1348152   0    0     8    24 4117 5477  2  1 97  0  0  0
 0  0      0 1752972  6856 1348188   0    0     0    88 3873 4984  1  1 98  0  0  0
 0  0      0 1752972  6856 1348188   0    0     0    40 4365 6053  2  1 97  0  0  0
 1  0      0 1752972  6856 1348188   0    0     0     0 3706 5818  1  1 98  0  0  0
 0  0      0 1752972  6856 1348188   0    0     0    24 4139 5513  1  1 98  0  0  0
 0  0      0 1752972  6856 1348188   0    0     0     0 3268 4068  1  1 99  0  0  0
 1  0      0 1752972  6856 1348484   0    0   300    24 4065 5618  1  1 97  0  0  0
 0  0      0 1752748  6864 1348492   0    0     0    48 5197 7727  2  2 96  0  0  0
 1  0      0 1752524  6880 1348484   0    0     0    76 3903 4964  1  1 98  0  0  0
