procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 222400  38904 1540396   0    0     0    64 41034 88958 18 30 52 0 0  0
 3  0      0 220424  38904 1541248   0    0     0    24 40070 89677 16 25 59 0 0  0
 0  0      0 219696  38904 1541972   0    0     0    20 38443 85920 15 23 62 0 0  0
 3  0      0 219196  38904 1542672   0    0     0    48 40117 89042 15 24 60 0 0  0
 0  0      0 218216  38904 1543492   0    0     0    16 39938 87887 17 26 57 0 0  0
 2  0      0 217460  38920 1544056   0    0     0    96 37999 83312 17 25 58 0 0  0
 0  0      0 216228  38920 1545004   0    0     0     0 40202 87675 16 25 59 0 0  0
 1  0      0 215500  38920 1545832   0    0     0    36 40858 91725 16 27 57 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 214016  38920 1546600   0    0     0    20 40275 89230 17 28 55 0 0  0
 0  0      0 213540  38920 1547420   0    0     0     4 39592 87321 14 21 65 0 0  0
 4  0      0 212336  38928 1548184   0    0     0    52 40045 88545 16 26 58 0 0  0
15  0      0 210348  38928 1549020   0    0     0    28 37765 84315 19 26 55 0 0  0
 0  0      0 209120  38936 1549776   0    0     0    64 42985 95575 18 31 51 0 0  0
 0  0      0 207888  38936 1550668   0    0     0    24 40171 88135 15 25 60 0 0  0
346 0      0 772328  38936 1549912   0    0     0    24 36640 78392 15 29 56 0 0  0
