procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 117288   4824 1170804   0    0  1356    32 43728 96898 21 31 48 0 0  0
 2  0      0 113092   4824 1172708   0    0   356    24 51331 117829 21 34 44 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 131532   4560 1158588   0    0 10472    60 48061 109688 22 35 43 0 0 0
 0  0      0 123324   4568 1163072   0    0  3208 15380 50271 114087 21 33 46 0 0 0
 8  0      0 116300   4572 1165412   0    0  1240     0 47687 109915 23 35 42 0 0 0
12  0      0 114064   4576 1167368   0    0   756    24 45778 104048 22 35 42 0 0 0
 5  0      0 119572   4360 1161712   0    0 11048    16 49048 110870 25 40 35 0 0 0
 5  0      0 117448   4360 1164192   0    0  1324    24 49436 111823 19 31 49 0 0 0
13  0      0 114228   4368 1166680   0    0  1232    60 51432 114536 18 33 50 0 0 0
14  0      0 116808   4060 1164216   0    0  1492   120 52061 117945 21 33 46 0 0 0
 0  0      0 124672   3960 1151464   0    0 18148    32 48568 112627 20 33 47 0 0 0
 9  0      0 118168   3960 1155796   0    0  2920    24 52181 116919 20 32 48 0 0 0
 0  0      0 114920   3960 1157924   0    0   884    28 49111 113959 19 32 49 0 0 0
 0  0      0 118344   3724 1157744   0    0   996    84 49618 113794 19 31 50 0 0 0
 0  0      0 117064   3384 1154976   0    0  6916  4092 43926 100048 21 34 45 0 0 0
 9  0      0 123084   3352 1151296   0    0   652    24 45241 102443 23 36 41 0 0 0
 5  0      0 128244   3256 1144792   0    0 17024    16 45366 101500 24 33 43 0 0 0
 5  0      0 116120   3256 1153228   0    0  7260    24 46698 105464 20 34 45 0 0 0
 0  0      0 116168   3032 1151288   0    0  2472    44 47797 109265 20 33 47 0 0 0
 8  0      0 115516   3032 1155968   0    0  3304  1216 51395 118207 22 31 47 0 0 0
 0  0      0 117680   2956 1151192   0    0  5980  2940 45879 103506 17 29 54 0 0 0
15  0      0 111704   3000 1155508   0    0  2860    68 47422 107159 19 31 49 0 0 0
 3  0      0 122240   2960 1146100   0    0   948     0 49613 113143 21 32 46 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 116972   2960 1150252   0    0  2896    76 49875 112906 19 32 49 0 0 0
 0  0      0 122396   2860 1144712   0    0  3780  8404 49993 112255 22 37 41 0 0 0
 2  0      0 124232   2744 1142712   0    0 21376    24 50923 115720 18 33 49 0 0 0
17  0      0 111692   2832 1152936   0    0  9292    16 49088 111166 21 32 47 0 0 0
 3  0      0 115568   2888 1149944   0    0  1944    28 48822 110327 18 31 52 0 0 0
10  0      0 121336   2864 1143672   0    0  3392     0 49534 113866 18 32 50 0 0 0
 3  0      0 114988   2872 1148288   0    0  3464    72 46418 106015 23 33 44 0 0 0
14  0      0 117328   2868 1147428   0    0  3436    32 47831 106077 21 35 44 0 0 0
 9  0      0 112104   2888 1152104   0    0  3316    60 48846 111937 20 35 46 0 0 0
 0  0      0 118092   2768 1146828   0    0 24020  4096 48294 105415 20 38 42 0 0 0
 0  0      0 112192   2768 1152552   0    0  4344    56 50927 114695 22 35 43 0 0 0
 3  0      0 114272   2760 1148756   0    0  6396  4148 45089 102749 21 32 47 0 0 0
 5  0      0 118448   2756 1146136   0    0  1420    24 45382 102516 22 36 42 0 0 0
 5  0      0 114404   2764 1149008   0    0  1760    60 49436 111531 23 36 41 0 0 0
 3  0      0 121944   2604 1143816   0    0 15164  6524 44341 101743 24 35 42 0 0 0
 2  0      0 113416   2612 1147484   0    0  2796     0 50328 112049 21 33 46 0 0 0
 1  0      0 111228   2476 1153124   0    0 25008   104 47842 104249 22 37 41 0 0 0
10  0      0 115252   2460 1152004   0    0 20348    32 46792 105723 24 39 37 0 0 0
 9  0      0 122532   2700 1143988   0    0 21536  4120 44994 101698 21 34 44 1 0 0
 7  0      0 115804   2700 1148472   0    0  3396     0 48827 111799 21 35 44 0 0 0
 0  0      0 117028   2700 1150400   0    0  5780   100 49731 109497 24 36 40 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 123324   2688 1145180   0    0  6180    24 49913 114821 21 36 43 0 0 0
 6  0      0 118924   2696 1148096   0    0  1684    24 50652 115366 18 31 51 0 0 0
 5  0      0 114436   2704 1151168   0    0  2096  6916 47628 106949 22 33 44 0 0 0
 1  0      0 123628   2792 1143264   0    0 13020    84 46204 101559 21 34 44 0 0 0
 1  0      0 118308   2792 1147340   0    0  3012     0 46594 104039 19 32 49 0 0 0
11  0      0 124092   2704 1144628   0    0  6524    28 48715 110933 19 34 47 0 0 0
 5  0      0 117556   2704 1149184   0    0  3532    32 49813 112445 21 34 46 0 0 0
10  0      0 124748   2784 1143004   0    0  6168    24 48638 109543 20 34 45 0 0 0
 1  0      0 113204   2796 1151752   0    0  7668    32 48363 108252 23 36 42 0 0 0
 4  0      0 121428   2684 1144860   0    0  2928  4144 48080 109403 22 34 44 0 0 0
 2  0      0 128944   2664 1137716   0    0 13792  4304 42932 93964 23 34 43 0 0  0
 0  0      0 118472   2664 1146744   0    0  7812    28 49200 109023 23 36 41 0 0 0
 5  0      0 116212   2648 1145592   0    0 10420    16 48480 109648 23 38 39 0 0 0
 4  0      0 124972   2600 1140352   0    0 12808  4276 49079 110018 20 34 45 0 0 0
 3  0      0 116716   2600 1146832   0    0  5464     0 48363 108669 20 31 49 0 0 0
 0  0      0 114432   2612 1148328   0    0  5432    80 46539 102711 21 32 47 0 0 0
 6  0      0 113328   3324 1148780   0    0  2592    36 49417 114502 22 35 43 0 0 0
 7  0      0 120524   3336 1144880   0    0  1556    24 47520 108171 22 34 44 0 0 0
13  0      0 113716   3336 1149832   0    0  3844     0 51262 116761 20 32 47 0 0 0
12  0      0 120820   3320 1144116   0    0 15824  4144 46006 102145 25 36 39 0 0 0
 9  0      0 113844   3332 1147312   0    0  1992    68 47147 106706 21 33 46 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 117276   3332 1146120   0    0  7560    28 47139 105939 20 34 45 0 0 0
 2  0      0 112516   3332 1149664   0    0  2528    16 50263 112539 17 33 50 0 0 0
 7  0      0 112364   3336 1148312   0    0  2560    24 43707 100657 23 34 43 0 0 0
 6  0      0 116500   3344 1147188   0    0   256  9140 47629 108281 21 34 45 0 0 0
 0  0      0 119376   3424 1149096   0    0 11880   144 46226 100482 24 38 38 0 0 0
 3  0      0 128128   3024 1140644   0    0 11992    80 51599 116039 19 33 48 0 0 0
 1  0      0 120876   3172 1144676   0    0  3028    24 48881 113734 21 36 44 0 0 0
 2  0      0 116912   3172 1147332   0    0  1344     0 47388 107244 23 34 43 0 0 0
 9  0      0 114924   3172 1149172   0    0   656    28 48724 109159 22 34 45 0 0 0
 7  0      0 121608   3100 1141592   0    0 11588  4184 45515 102582 20 36 44 0 0 0
20  0      0 114016   3100 1149012   0    0  5348    28 45760 102408 23 36 40 0 0 0
 5  0      0 119276   3028 1147992   0    0 10464    16 46419 103881 21 34 45 0 0 0
 5  0      0 125912   2792 1141100   0    0 19972  4152 52946 114506 21 38 41 0 0 0
 6  0      0 117824   2792 1146164   0    0  3692     0 50352 113334 22 36 42 0 0 0
 8  1      0 120728   2640 1145052   0    0 17272  5264 49016 110470 21 35 44 0 0 0
11  0      0 133280   2472 1130852   0    0  6068    32 44623 101955 18 33 49 0 0 0
11  0      0 126628   2620 1136704   0    0  4928    68 44210 103724 19 32 49 0 0 0
10  0      0 121268   2620 1139856   0    0  1992     0 46787 108216 24 36 40 0 0 0
 4  0      0 117880   2620 1142500   0    0  1428    28 47023 107745 22 34 44 0 0 0
11  0      0 123672   2612 1138968   0    0 17232  6140 50332 114318 19 35 45 0 0 0
 2  0      0 123040   2544 1141820   0    0 12644    72 49903 111943 19 33 49 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 119080   2604 1143032   0    0 10688    16 50181 109883 23 36 40 0 0 0
 7  0      0 120976   2744 1143180   0    0  4504    24 44870 98353 21 31 48 0 0  0
 9  0      0 119200   2744 1144568   0    0   500     0 48272 109168 22 34 44 0 0 0
13  0      0 113744   2744 1146480   0    0   668    24 48044 105901 17 31 52 0 0 0
 7  0      0 121048   2748 1140692   0    0  4932    64 51558 115901 20 38 41 0 0 0
 4  0      0 116108   2788 1144204   0    0  2072    64 48339 109468 19 32 48 0 0 0
 0  0      0 123220   2784 1139676   0    0  4820  4096 49817 111058 19 33 48 0 0 0
10  0      0 117628   2784 1142552   0    0  1564    24 47733 110317 17 30 54 0 0 0
 6  0      0 138088   2832 1125440   0    0  9892   788 48707 108569 19 33 48 0 0 0
 0  0      0 123236   2832 1134660   0    0  8076    48 47803 110397 21 35 44 0 0 0
 3  0      0 124576   2764 1137068   0    0 10652    64 47492 109526 19 32 50 0 0 0
 3  0      0 113820   2776 1142528   0    0  4412    60 51473 117255 19 30 51 0 0 0
 5  0      0 115632   2728 1139744   0    0  1080  4760 51085 115189 19 31 50 0 0 0
 0  0      0 113032   2616 1140996   0    0 28864    64 50459 111882 20 35 45 0 0 0
 3  0      0 127568   2448 1126796   0    0 30292  2608 46692 107464 22 36 42 0 0 0
14  0      0 128576   2688 1122848   0    0 14864    24 47860 106496 21 36 42 0 0 0
26  0      0 120596   2688 1129384   0    0  5896     0 38580 86131 23 40 38 0 0  0
17  0      0 115056   2680 1135928   0    0 10240  2516 7471 12024 34 65 1  0  0  0
33  0      0 120368   2664 1123880   0    0  7304     0 8233 13018 40 59 1  0  0  0
22  0      0 126124   2336 1116324   0    0 80360   604 16465 32142 20 58 20 2 0  0
13  0      0 117064   2296 1115380   0    0 48816  1552 22992 48586 30 48 22 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  1      0 124572   2540 1113752   0    0 28996  1532 25589 60249 29 47 24 0 0  0
13  0      0 129456   2528 1112240   0    0 41324   724 31469 68625 26 49 25 1 0  0
11  0      0 122980   2528 1121228   0    0 17436     0 30776 70353 32 47 21 0 0  0
 4  0      0 127232   2332 1115008   0    0 19552  2288 30024 66146 31 53 16 0 0  0
11  0      0 115236   2876 1124716   0    0 15600     0 30460 72056 32 50 17 0 0  0
12  0      0 115852   2860 1129764   0    0  9316    60 33091 71229 29 51 20 0 0  0
 8  0      0 121316   2844 1122400   0    0 12036  3384 26714 57374 27 43 30 0 0  0
17  0      0 120564   2884 1120820   0    0 42980  1812 29570 63551 31 55 13 1 0  0
 9  0      0 121412   2448 1121296   0    0 56148  1200 28429 57181 30 54 16 0 0  0
13  0      0 122304   2556 1118528   0    0 84268   776 27831 60440 32 59 9 0  0  0
10  0      0 119896   3396 1125532   0    0 42448  1128 27727 60793 28 50 21 0 0  0
14  2      0 115940   3320 1127432   0    0 23172  1688 32279 70236 29 54 17 0 0  0
 5  0      0 119556   3236 1120092   0    0 27100     0 31332 66367 28 49 22 0 0  0
 1  0      0 116628   4056 1123432   0    0 50692  2152 27041 58462 31 53 16 1 0  0
10  0      0 122412   4004 1117104   0    0 14004     0 29441 64920 31 46 22 1 0  0
 6  0      0 112172   3692 1129008   0    0 41696  2508 30699 68497 30 54 16 0 0  0
15  0      0 118848   3412 1127504   0    0 10196    40 32285 74338 32 49 19 0 0  0
10  1      0 125924   2824 1114212   0    0  5924  2484 29320 63431 29 44 27 0 0  0
19  0      0 115864   2828 1124028   0    0 27032    88 28041 61914 33 54 13 0 0  0
11  0      0 119572   2672 1122368   0    0 15568  2436 32766 73911 30 50 19 0 0  0
 8  0      0 124752   3476 1114720   0    0 26132     0 30485 67820 32 52 16 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 114780   3476 1122228   0    0  6484    24 28371 64863 30 46 24 0 0  0
 7  0      0 118760   3300 1121428   0    0 24652  2924 30657 67028 30 52 17 0 0  0
12  0      0 131360   2348 1111280   0    0 70420  1524 28647 55856 32 57 11 1 0  0
11  0      0 112940   3764 1127256   0    0 50088   624 26874 57007 30 53 16 0 0  0
25  0      0 113724   3120 1127652   0    0 24056  1940 29293 64740 28 49 22 1 0  0
23  0      0 116752   3104 1127196   0    0  7760    20 29617 65016 32 48 20 0 0  0
12  0      0 121728   2944 1120056   0    0 10964     0 29817 70395 32 51 17 0 0  0
 9  0      0 116160   2608 1123384   0    0 21076  3188 31037 70108 32 50 17 0 0  0
 5  0      0 119504   2568 1122484   0    0 31524    48 29826 64602 32 53 14 1 0  0
10  0      0 112144   2988 1129204   0    0 23744  2072 29449 66649 29 47 24 0 0  0
 5  0      0 127284   2916 1116012   0    0  5732     0 30245 70912 32 48 20 0 0  0
15  0      0 117596   2928 1122744   0    0 22408  3192 29585 66770 31 51 17 0 0  0
 9  0      0 122300   2380 1120300   0    0 35812    32 29874 67789 32 54 14 0 0  0
 8  0      0 120776   2736 1118732   0    0 22788  1644 28037 61790 30 48 21 0 0  0
14  2      0 112612   2756 1125544   0    0 10584    48 33462 73899 30 51 19 0 0  0
11  0      0 113340   2776 1129576   0    0  7012    24 32343 72630 30 51 19 0 0  0
12  0      0 131928   2572 1112716   0    0 47616  4208 29564 64101 29 55 16 0 0  0
22  0      0 109840   2460 1133412   0    0 78844   608 26126 55288 29 52 18 1 0  0
15  0      0 115100   3164 1123552   0    0 86312  1476 28076 60177 30 58 12 0 0  0
15  0      0 118132   2608 1127272   0    0 60076  1036 27747 61707 32 55 12 1 0  0
 8  0      0 128900   3372 1115040   0    0 23912  1604 29496 64226 32 53 15 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 113116   3380 1127876   0    0 21436    92 24183 53067 31 50 20 0 0  0
11  0      0 119512   3124 1129148   0    0 22040  2124 27887 62365 31 52 16 0 0  0
11  0      0 128336   3248 1117132   0    0 28056  1580 30396 67929 34 53 13 0 0  0
 6  0      0 110992   3368 1128228   0    0  9888     0 28830 63531 29 45 25 0 0  0
10  0      0 113932   3084 1128032   0    0 14704    24 31653 70043 30 51 20 0 0  0
15  0      0 111308   2980 1129364   0    0  8212  2748 29027 70109 33 50 17 0 0  0
11  0      0 113280   2664 1124620   0    0 16208    44 29485 70272 32 50 18 1 0  0
16  0      0 122748   2460 1124184   0    0 32140  2328 26237 56842 30 50 20 0 0  0
 6  0      0 115364   2368 1128988   0    0 14812    24 29654 65243 34 47 20 0 0  0
 0  0      0 114232   2852 1128328   0    0 16260  2620 30490 67866 30 50 20 0 0  0
20  2      0 112228   2828 1132468   0    0 17672    28 28796 62612 32 50 19 0 0  0
16  0      0 123380   2436 1120180   0    0 77668  2840 24831 50926 27 55 17 1 0  0
10  0      0 116624   3724 1127656   0    0 71408   724 27948 56911 34 54 11 1 0  0
12  0      0 111224   3588 1131640   0    0 13348     0 30445 67534 30 47 22 0 0  0
10  0      0 119600   2768 1127588   0    0 14700  2072 28372 63554 30 47 22 0 0  0
18  0      0 117596   2520 1125220   0    0  5272    20 28062 63475 30 45 25 0 0  0
12  0      0 119820   2552 1121296   0    0 35356  2488 30547 65074 32 53 15 0 0  0
20  0      0 115680   2444 1124468   0    0 25728  1860 30978 69122 31 52 16 0 0  0
14  0      0 122076   2436 1117672   0    0 18168    24 30379 66794 32 53 15 0 0  0
12  0      0 121884   3336 1123668   0    0 14668  2548 28659 63434 27 45 27 0 0  0
 2  0      0 110764   3336 1129816   0    0  7032     0 30946 70335 33 48 19 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
22  0      0 126012   3144 1111124   0    0 16848  2132 27905 61856 32 50 18 0 0  0
 4  0      0 114388   3888 1122316   0    0 10736     0 30093 68091 33 50 17 0 0  0
10  0      0 119876   3888 1122640   0    0  3892    28 29296 66693 28 43 29 0 0  0
18  0      0 110812   3900 1128364   0    0  4608    48 31093 69760 32 47 20 0 0  0
11  0      0 113852   3900 1126184   0    0  1676    24 31739 71219 32 47 22 0 0  0
 8  0      0 112052   3112 1127992   0    0 31008  5320 30305 66982 32 56 12 0 0  0
 9  0      0 142376   2840 1099412   0    0 24424  2444 26953 58636 31 50 19 0 0  0
17  0      0 124496   2676 1116448   0    0 38484    48 30395 66807 33 53 14 0 0  0
11  0      0 114800   3444 1125260   0    0 26400  1612 29378 64040 33 52 15 0 0  0
18  0      0 130152   3296 1111848   0    0 25284     0 30627 67563 31 51 18 0 0  0
 0  0      0 118584   4368 1122804   0    0 38508   740 28441 61358 29 51 19 1 0  0
 0  0      0 127860   3864 1114152   0    0  8624  1108 30880 69018 33 54 14 0 0  0
11  0      0 110764   3864 1127348   0    0 12108    24 30595 66792 31 50 19 0 0  0
 0  0      0 114896   3124 1122688   0    0 10952     0 29613 64159 33 48 19 0 0  0
12  0      0 122020   3112 1120148   0    0  8516  3544 26817 58270 31 46 23 0 0  0
17  0      0 124580   3056 1117832   0    0  5708    44 29361 66410 31 49 20 0 0  0
 8  0      0 123736   2716 1118072   0    0  7588    28 33873 75654 32 50 19 0 0  0
 9  0      0 117328   2652 1127664   0    0 78468  3592 26289 56879 28 51 20 1 0  0
16  0      0 127896   2852 1113080   0    0 29404  1500 29622 66582 32 51 17 0 0  0
 7  0      0 111424   2852 1127932   0    0 13700     0 31075 72594 32 50 18 0 0  0
12  0      0 120892   3216 1125956   0    0 55788  2128 29758 63072 32 55 13 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0      0 119568   3692 1120432   0    0 18800  1180 31165 66916 32 47 21 0 0  0
13  0      0 122832   3344 1117684   0    0 12588  2196 29237 61993 29 48 22 0 0  0
 7  0      0 114204   3492 1123692   0    0  4988     0 33480 74336 31 52 17 0 0  0
 8  0      0 136728   3456 1109248   0    0  4284    80 29636 67672 31 46 23 0 0  0
 6  0      0 111460   3488 1129016   0    0 18436    16 31888 73349 30 49 21 0 0  0
10  0      0 114324   3200 1128336   0    0 14180  3672 29202 62562 29 46 25 0 0  0
 9  0      0 112556   2516 1128732   0    0 35996    32 27653 60003 33 53 14 0 0  0
10  0      0 128720   2524 1113276   0    0 48396  3236 30367 63974 32 54 14 0 0  0
11  0      0 127704   2588 1115916   0    0 18600    36 31485 71151 32 51 17 0 0  0
10  0      0 124676   2580 1120704   0    0 42244  1856 26981 57351 28 50 23 0 0  0
 3  0      0 123720   2888 1116636   0    0 13328  1072 29886 68920 33 51 16 0 0  0
13  0      0 128280   2548 1112360   0    0 12148    24 26534 57318 34 48 18 0 0  0
 8  0      0 122264   2548 1120264   0    0 22296  2888 26412 59386 35 51 14 0 0  0
 0  0      0 118880   2584 1123660   0    0 23700     4 29248 63800 29 49 22 0 0  0
11  0      0 121772   2396 1118260   0    0 50096  1552 30657 66486 32 55 13 1 0  0
16  0      0 112484   3192 1124148   0    0 35744  1204 30733 69601 33 53 13 0 0  0
21  0      0 112264   3116 1125784   0    0 42192  1084 30357 64628 31 54 14 1 0  0
13  0      0 111316   2840 1126936   0    0 17596  1632 28140 63310 29 47 24 0 0  0
12  0      0 117568   3448 1120560   0    0 27128  1300 32003 72118 31 49 19 0 0  0
 7  0      0 116576   3412 1123208   0    0 20500    32 30842 71667 31 50 19 0 0  0
10  0      0 127900   3812 1111736   0    0 14092  2184 31404 67467 35 52 13 0 0  0
