procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 121412   8920 1192540   0    0   292  5388 45504 104492 21 38 41 0 0 0
 8  0      0 117408   8928 1196948   0    0  3004   116 48542 108948 22 37 40 0 0 0
10  0      0 115712   8968 1198372   0    0   608     0 46915 105473 21 32 47 0 0 0
13  0      0 113024   8968 1200592   0    0   840    24 45036 99643 23 37 39 0 0  0
 2  0      0 110532   8968 1202856   0    0  1352    24 46859 105355 20 32 47 0 0 0
 0  0      0 128844   7564 1190636   0    0  1744    24 47260 107879 23 36 41 0 0 0
 1  0      0 125440   7572 1191884   0    0   124    48 46465 103670 20 36 43 0 0 0
 5  0      0 118660   7580 1198972   0    0  6156    60 43212 95956 24 33 43 0 0  0
10  0      0 115480   7580 1200420   0    0   200     0 45705 101962 21 36 43 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0      0 112468   7580 1202108   0    0   524    28 47037 104941 24 38 38 0 0 0
 7  0      0 126480   6492 1192624   0    0  5864     0 48071 107001 22 37 41 0 0 0
22  0      0 120172   6492 1195304   0    0  1604    80 46588 104695 21 35 44 0 0 0
19  0      0 119036   6500 1197392   0    0   948    24 45766 104331 23 38 39 0 0 0
 6  0      0 115592   6508 1200112   0    0  1412    92 47328 107189 20 36 43 0 0 0
 2  0      0 134680   6512 1181164   0    0  1140     0 49750 114033 24 36 40 0 0 0
12  0      0 126952   6568 1187592   0    0  5300   108 46979 105078 22 37 41 0 0 0
13  0      0 120628   6568 1189976   0    0  1380    16 47419 109446 22 34 44 0 0 0
 1  0      0 117976   6616 1192184   0    0   920    28 48117 105805 22 35 43 0 0 0
17  1      0 114980   6624 1194600   0    0  1340     0 48199 107821 21 35 43 0 0 0
15  0      0 113720   6628 1196632   0    0   808    24 46649 102310 23 36 40 0 0 0
10  0      0 111032   6636 1198020   0    0   244    32 43901 100646 22 38 40 0 0 0
12  0      0 124752   6256 1192320   0    0   848    36 45396 104168 23 35 41 0 0 0
10  0      0 123396   6272 1194028   0    0   484    48 46305 104517 22 35 43 0 0 0
 0  0      0 120932   6272 1195656   0    0   676    28 47487 109770 25 34 41 0 0 0
12  0      0 119448   6272 1197364   0    0   264     0 48749 110340 23 37 40 0 0 0
 6  0      0 115920   6272 1199440   0    0  1012    48 49134 111101 22 32 46 0 0 0
10  0      0 112744   6272 1201464   0    0   924 13648 49185 110755 22 36 42 0 0 0
 0  0      0 111508   6280 1202960   0    0   236    72 46391 103708 23 36 41 0 0 0
 4  0      0 110276   6292 1204196   0    0   108    72 46073 102831 22 35 42 0 0 0
 8  0      0 119220   5776 1197340   0    0  7876    24 44705 103148 21 38 41 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 117496   5816 1199176   0    0   864     0 45683 104412 21 35 43 0 0 0
 5  0      0 115508   5824 1200776   0    0   152    88 48621 110736 23 38 39 0 0 0
 3  0      0 112036   5904 1202296   0    0   620    24 46035 103690 23 36 41 0 0 0
18  0      0 110048   5904 1206296   0    0  2792    24 45810 102108 20 35 45 0 0 0
 5  0      0 125308   5376 1192520   0    0   848     0 45655 102924 22 33 45 0 0 0
13  0      0 120868   5376 1194312   0    0   488    48 47461 107827 24 38 38 0 0 0
12  0      0 114848   5384 1195536   0    0   236    48 47387 106444 23 36 41 0 0 0
 7  0      0 111344   5392 1197800   0    0   896    64 45015 100871 23 36 41 0 0 0
11  0      0 108824   5392 1199036   0    0   236     0 48736 108896 23 35 42 0 0 0
 4  0      0 125124   5000 1184484   0    0   488    24 46107 105613 23 36 40 0 0 0
 8  0      0 122648   5000 1185964   0    0   148 16172 45642 103512 22 36 42 0 0 0
 6  0      0 116972   5000 1188180   0    0  1224    56 47924 111100 22 35 43 0 0 0
11  0      0 115396   5008 1189884   0    0   456    72 47494 103709 23 36 41 0 0 0
 0  0      0 112204   5016 1191576   0    0   652    84 45308 100646 20 32 48 0 0 0
 0  0      0 108480   5016 1193380   0    0   688     0 46911 105987 22 36 42 0 0 0
10  0      0 122428   4696 1179576   0    0   728    80 46627 104283 25 38 38 0 0 0
 2  0      0 118452   4696 1181140   0    0   336    16 45766 102250 24 39 38 0 0 0
 3  0      0 112740   4696 1184180   0    0  1868    52 43644 100682 22 35 42 0 0 0
 5  0      0 109800   4696 1185872   0    0   492     0 47918 110379 22 37 41 0 0 0
 5  0      0 124492   4436 1175200   0    0  3160    24 47075 105131 23 36 41 0 0 0
12  0      0 117788   4448 1178364   0    0  2092    36 47865 107510 20 34 46 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0      0 112336   4456 1180556   0    0   932    80 48718 108370 22 39 39 0 0 0
10  0      0 122292   4368 1172240   0    0  5188 14500 46924 104467 27 40 33 0 0 0
 7  0      0 118012   4368 1175148   0    0  1984    24 45425 100626 23 40 37 0 0 0
10  1      0 117168   4280 1173480   0    0  1484  2808 41614 93585 23 38 39 0 0  0
 0  0      0 119552   4488 1172092   0    0   812    80 48269 109349 25 39 36 0 0 0
13  0      0 114064   4488 1175204   0    0  1884    16 45113 101685 21 37 42 0 0 0
 8  0      0 128532   4276 1163944   0    0   192    28 47727 109703 24 37 39 0 0 0
 3  0      0 119880   4288 1169888   0    0  5032    28 46386 104019 22 34 43 1 0 0
 2  0      0 115932   4296 1171468   0    0   696    68 47114 105644 21 37 42 0 0 0
 5  0      0 113416   4300 1174188   0    0  1232     0 43530 97277 23 36 40 0 0  0
 8  0      0 123056   4164 1164156   0    0  1276    56 46286 103314 24 37 39 0 0 0
11  0      0 119412   4216 1166232   0    0   780     0 44847 101950 23 35 41 0 0 0
 5  0      0 116416   4216 1168124   0    0  1016    52 44903 101255 22 35 43 0 0 0
 0  0      0 111936   4224 1170036   0    0   388    24 48336 110086 23 38 39 0 0 0
17  0      0 135724   3876 1148792   0    0  1564    48 46338 103097 21 34 45 0 0 0
 6  0      0 130628   3880 1150264   0    0   608 13472 47700 107773 24 39 36 0 0 0
11  0      0 116296   3880 1162208   0    0 10752    24 45039 99258 22 39 39 0 0  0
 8  0      0 111092   3880 1164244   0    0   924     0 46305 104584 24 38 38 0 0 0
 7  0      0 122584   3672 1157104   0    0  3280  3660 48446 108410 23 38 38 0 0 0
 0  0      0 118632   3684 1158356   0    0   340    52 47555 104456 21 37 41 0 0 0
 4  0      0 110852   3696 1164744   0    0  5052    80 47465 106869 21 36 43 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
19  0      0 122232   3172 1152180   0    0 12404     0 48083 105774 24 41 34 0 0 0
 0  0      0 117252   3180 1156420   0    0  2820   116 45830 101136 23 35 41 0 0 0
10  0      0 129668   2912 1144144   0    0  6588     0 42826 97667 25 39 36 0 0  0
 8  0      0 117388   2968 1155220   0    0  9772    24 45375 103364 27 40 33 0 0 0
13  0      0 130144   2776 1140328   0    0  3400  8236 46989 105302 23 40 37 0 0 0
10  0      0 120984   2848 1144888   0    0  3504    24 46533 105565 24 36 40 0 0 0
17  0      0 113524   2868 1149944   0    0  3916    48 46111 104711 22 34 43 0 0 0
 4  0      0 121604   2652 1144532   0    0 25900    24 46228 102875 26 42 32 1 0 0
13  0      0 114408   2660 1149816   0    0  3916     0 41571 92694 20 35 45 0 0  0
 9  0      0 126828   2640 1138316   0    0  6412  6208 45735 102322 24 41 34 0 0 0
12  0      0 112536   2644 1149196   0    0  9704    20 46216 103671 24 38 37 0 0 0
13  0      0 125876   2532 1137132   0    0  5500    32 46154 102044 25 38 37 0 0 0
 8  0      0 116496   2532 1144472   0    0  6096    20 46202 104502 23 38 39 0 0 0
 7  0      0 111260   2532 1146448   0    0  1120    24 45158 101613 24 35 41 0 0 0
 1  0      0 117028   2472 1141304   0    0 11716  5568 45546 101307 24 37 39 0 0 0
 2  0      0 124632   2680 1128064   0    0  4708  1568 43081 96797 21 34 44 0 0  0
13  0      0 113676   2816 1144080   0    0 15028    32 48432 106658 25 40 35 1 0 0
 9  0      0 121592   2812 1133076   0    0  6920    72 47456 110327 24 38 37 0 0 0
13  0      0 112824   2860 1137068   0    0  2792     0 45603 101594 21 34 45 0 0 0
 7  1      0 126860   2848 1127628   0    0  5012  4960 48023 108410 22 35 42 0 0 0
 7  0      0 118464   2796 1132368   0    0 13564     0 42157 95605 26 42 32 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 109964   2796 1138224   0    0  4956    48 41755 92143 21 35 43 1 0  0
 2  0      0 136256   2424 1115320   0    0 13056  2804 47069 106080 24 40 36 0 0 0
 8  0      0 124188   2432 1125608   0    0  9144    28 46045 104542 23 38 39 0 0 0
 9  0      0 127356   3220 1116156   0    0 44512  2880 46593 100504 26 40 34 1 0 0
17  0      0 126008   3268 1113760   0    0 16544     0 45998 102617 23 38 39 1 0 0
 5  0      0 112744   3280 1127544   0    0 17328    28 45172 101065 24 38 37 1 0 0
 6  0      0 124340   2740 1118016   0    0 38812  1356 43773 97555 22 39 39 0 0  0
 7  0      0 112984   2748 1128328   0    0  9408    88 48078 106804 22 35 43 0 0 0
 6  0      0 111432   2508 1130380   0    0 19836    32 46520 104291 26 41 32 1 0 0
 8  0      0 117440   2500 1124484   0    0 10908  3228 46897 105145 23 38 38 0 0 0
 9  0      0 111300   2352 1131832   0    0 50908  1932 48915 103785 24 43 32 1 0 0
 7  0      0 120728   2356 1121676   0    0 44472   788 46503 99815 24 42 34 1 0  0
12  0      0 125060   2332 1120908   0    0 25092  1572 44981 100562 23 39 38 0 0 0
10  0      0 127228   3248 1116856   0    0 29936  1856 45903 103672 22 38 39 0 0 0
 6  0      0 118336   3912 1122216   0    0 23112   884 44736 99773 23 42 34 0 0  0
 7  0      0 125412   3264 1117040   0    0 13764    24 44930 99962 22 41 36 1 0  0
 4  0      0 112096   3080 1127804   0    0 26972  2220 47629 107889 23 39 37 0 0 0
 7  0      0 118924   2552 1123292   0    0 10364    24 47096 105468 25 39 36 0 0 0
12  0      0 110844   2468 1132596   0    0 29616  2136 46562 103465 24 40 36 0 0 0
 7  0      0 109432   2860 1130716   0    0 30464    24 44855 101366 25 41 34 1 0 0
 6  0      0 112672   2864 1130432   0    0 16160  2488 45216 99864 23 35 42 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 121400   2700 1122092   0    0 42492  1436 45527 101828 23 42 35 0 0 0
 0  0      0 109880   3556 1131816   0    0  9592     0 45475 102675 21 39 41 0 0 0
 9  0      0 121316   2404 1121720   0    0 81984  3044 44585 94722 26 46 27 1 0  0
 3  0      0 116364   2992 1124792   0    0 23656    20 44578 97705 24 40 35 0 0  0
 9  0      0 114516   3412 1126708   0    0 59404  1744 45291 97087 22 43 32 3 0  0
 8  0      0 123524   2656 1118372   0    0 24336  1060 42674 93249 24 39 37 0 0  0
 4  0      0 121648   2484 1120920   0    0 41284  1476 45742 100733 24 43 33 0 0 0
 0  0      0 123804   2332 1120316   0    0 23260    32 46909 102677 20 36 44 0 0 0
12  0      0 114740   2940 1128196   0    0 43368  1912 46806 102842 25 43 32 0 0 0
11  0      0 114876   3040 1127300   0    0 34832  1536 45741 100834 22 38 39 0 0 0
 8  0      0 121864   2584 1121516   0    0 41708  1292 46027 99073 23 40 37 1 0  0
 8  0      0 112164   2592 1129956   0    0  7392    48 43466 97117 21 38 40 0 0  0
 5  0      0 110248   3264 1131696   0    0 19640    72 47052 105189 24 38 38 0 0 0
 7  0      0 115712   3984 1125008   0    0 21068  2944 46340 102823 23 37 40 0 0 0
 0  0      0 124380   3896 1116628   0    0  9036    28 47593 106483 23 37 40 0 0 0
14  0      0 127944   3440 1116844   0    0 31104  2832 45844 100861 23 39 37 0 0 0
12  0      0 118052   3448 1124388   0    0  6384    72 45928 104377 25 39 35 0 0 0
14  0      0 118316   2308 1125420   0    0 17800  2680 44803 98722 24 40 36 0 0  0
10  0      0 121280   2304 1122752   0    0 13716    28 42087 91866 22 37 40 0 0  0
 3  0      0 123788   2440 1120372   0    0 13052  2452 47177 104993 24 39 37 0 0 0
 1  0      0 118052   2432 1124360   0    0 20592    52 44847 99898 23 37 40 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
14  0      0 109988   2760 1135272   0    0 10292     0 47015 105438 23 37 40 0 0 0
 7  0      0 111012   2948 1130932   0    0 13020  2672 46802 104541 23 37 39 0 0 0
12  0      0 120452   3292 1120960   0    0 12160    28 47269 108472 25 45 30 0 0 0
 8  0      0 126160   3176 1115184   0    0 11156  3248 42673 94848 23 37 40 0 0  0
 7  0      0 109188   3184 1133152   0    0 16892     0 47018 103653 23 38 38 0 0 0
 6  0      0 121220   2660 1122460   0    0 21668  1492 47084 103336 27 40 33 0 0 0
10  1      0 127956   2448 1117952   0    0 29408  2216 46640 103779 26 43 31 0 0 0
12  0      0 113832   2448 1129724   0    0 12460    24 45600 102231 21 39 39 0 0 0
 9  0      0 121956   2708 1123360   0    0 13300    40 45450 103495 26 42 31 0 0 0
13  0      0 126312   2560 1119192   0    0 40884  3152 45880 101785 22 42 36 0 0 0
12  0      0 115792   2572 1127152   0    0  6800     0 42619 95909 24 37 39 0 0  0
 8  0      0 109468   3168 1132924   0    0 39776  2084 44244 97773 25 44 31 0 0  0
11  0      0 108068   3936 1133844   0    0 20048    24 44948 98738 25 41 33 1 0  0
 4  0      0 109672   2584 1134400   0    0 72728  2048 47065 101528 26 44 30 1 0 0
 8  3      0 118692   2628 1124752   0    0 73020  1764 44286 95188 23 43 33 1 0  0
11  0      0 121324   2324 1122496   0    0 86272  1672 46879 98974 23 43 33 1 0  0
17  0      0 121748   2312 1122148   0    0 49100    52 45379 95605 22 41 36 0 0  0
15  0      0 108724   2948 1135376   0    0 49548  1404 45562 98500 23 42 34 1 0  0
14  0      0 126588   2832 1116624   0    0 19088  1080 47588 105720 23 40 36 0 0 0
10  0      0 122204   2472 1122484   0    0 51900  1644 49511 106921 24 39 37 0 0 0
 7  0      0 111548   2472 1132460   0    0 15284    24 48174 110814 23 38 38 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 108840   3148 1131376   0    0 15436  2380 45832 103967 23 41 36 0 0 0
14  0      0 118648   3772 1121848   0    0 27300    48 49024 109089 24 41 35 0 0 0
 7  0      0 117452   3768 1120380   0    0 16548  2344 43275 95546 22 36 42 0 0  0
10  0      0 123936   2624 1118560   0    0 40124  1716 49537 107156 25 40 34 1 0 0
 5  0      0 115200   2624 1125756   0    0  6052     0 47828 107602 23 37 40 0 0 0
17  0      0 116780   2332 1124508   0    0 15876   116 45296 100568 23 38 39 0 0 0
 0  0      0 109752   2332 1131876   0    0  6000     0 48793 107952 26 40 34 0 0 0
 7  0      0 114664   2312 1129568   0    0 13744  4160 44914 98993 23 37 40 0 0  0
 2  0      0 123244   2296 1120280   0    0  8284     0 47321 106264 23 36 41 0 0 0
14  0      0 120752   2288 1122248   0    0 17608  2824 43881 97850 25 39 36 0 0  0
 5  0      0 121096   2660 1121240   0    0 16956    16 45320 100667 25 39 35 0 0 0
10  1      0 109852   2900 1128708   0    0  6408    40 43463 97297 25 41 34 0 0  0
 6  0      0 115144   2908 1126832   0    0 12412  3348 43987 97992 23 39 39 0 0  0
 9  0      0 114328   3000 1128112   0    0 29772    24 46440 102370 21 40 38 0 0 0
 5  0      0 123196   2740 1118728   0    0  4940  2844 48955 108485 22 41 37 0 0 0
13  0      0 119628   2388 1124008   0    0 19664  1768 43185 95830 22 38 40 0 0  0
 6  0      0 116624   2536 1125028   0    0 13164     0 45401 103603 23 35 42 0 0 0
 1  0      0 123568   2656 1122092   0    0 13656    24 43539 97861 23 38 38 0 0  0
 4  0      0 122904   2636 1120880   0    0 36464  3152 44445 97883 24 42 34 0 0  0
16  0      0 122384   3360 1119972   0    0 15184    52 47370 106106 25 39 36 0 0 0
 7  0      0 123396   3332 1117240   0    0 26884  2544 46718 106159 27 43 30 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 108992   3692 1129528   0    0 11448    84 44280 100192 25 37 38 0 0 0
10  0      0 119944   3060 1120116   0    0 63848  2264 41152 87008 25 44 31 1 0  0
 9  0      0 115392   2404 1126768   0    0 83568  1068 45320 96765 23 44 32 1 0  0
 7  0      0 123712   2388 1122304   0    0 29696  1660 45322 103171 23 39 38 0 0 0
15  0      0 109980   2404 1134752   0    0 30144    60 43853 97524 23 44 33 1 0  0
 6  0      0 117948   2700 1125276   0    0  8996    72 42500 95764 24 39 37 0 0  0
 0  0      0 112552   2640 1127720   0    0 21480  1980 45859 102805 24 38 37 1 0 0
 9  0      0 121808   2764 1122820   0    0 27708  1720 40729 90035 25 39 36 0 0  0
 1  0      0 124256   2616 1119688   0    0 13396    64 46988 104595 23 42 35 0 0 0
 9  0      0 111720   2796 1127964   0    0  7320    16 46407 106154 25 36 38 0 0 0
 4  0      0 121888   2904 1117812   0    0  6224  3156 47223 106171 25 40 35 0 0 0
13  0      0 124264   2896 1117244   0    0 16888    24 47055 103979 23 38 39 0 0 0
13  0      0 110308   2728 1132436   0    0 34192  2500 47676 103345 23 41 35 0 0 0
 3  0      0 121284   2680 1119792   0    0 23328     0 45706 102002 23 37 39 0 0 0
 5  0      0 117064   2676 1124540   0    0 23784  2080 47174 105307 22 38 41 0 0 0
15  0      0 116472   2680 1124020   0    0  6220     0 47326 105654 21 35 43 0 0 0
 7  0      0 108856   2516 1131316   0    0 25064  2808 46689 105245 24 40 36 0 0 0
10  0      0 108144   2440 1132000   0    0 15056    32 44518 101531 24 39 37 0 0 0
 2  0      0 115972   2604 1124656   0    0 29344  1896 44938 100831 23 38 39 0 0 0
 8  0      0 126716   2796 1114580   0    0 13488  2244 48552 109446 24 37 39 0 0 0
 5  0      0 122360   3004 1117472   0    0 29092    80 44218 99616 27 39 34 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 123924   2804 1114616   0    0 20104  2268 46597 105064 22 37 41 0 0 0
12  0      0 125468   2328 1118924   0    0 40804  1252 46980 104425 23 37 40 1 0 0
 6  0      0 112324   2448 1129984   0    0  9948     0 45801 103503 23 38 39 0 0 0
10  0      0 120492   2436 1120384   0    0 16400    36 44902 101805 23 38 39 0 0 0
 4  0      0 111824   2444 1129320   0    0  7808    32 44345 100787 26 40 34 0 0 0
 3  0      0 116436   2444 1124412   0    0 12356  3824 45462 100483 26 39 35 0 0 0
 7  0      0 125308   2320 1117536   0    0 26804  2080 41935 93524 22 36 42 0 0  0
12  0      0 116152   2320 1125964   0    0  7304    52 45893 104959 25 40 35 0 0 0
 1  0      0 117072   2712 1123672   0    0 15836    16 44994 103942 23 37 40 0 0 0
14  0      0 126568   3712 1112972   0    0 23136  2828 47645 106428 25 40 35 0 0 0
 1  0      0 123316   3480 1118232   0    0 52748  1716 45146 100357 23 45 32 0 0 0
 9  0      0 121780   2480 1123292   0    0 34764    60 44368 100231 24 39 37 0 0 0
13  0      0 122936   2512 1122996   0    0 15692  2528 44336 99378 23 39 38 0 0  0
15  0      0 114684   2508 1130372   0    0 46284  1560 45920 101421 26 43 31 0 0 0
 7  0      0 118908   2688 1124144   0    0  8464     0 45359 103314 24 39 37 0 0 0
 6  0      0 112928   2828 1129868   0    0 22536    24 45330 102272 23 39 38 0 0 0
 5  0      0 118672   2812 1123716   0    0 11888  2812 45665 101250 25 38 38 0 0 0
 5  0      0 120780   2928 1124020   0    0 16772    72 46111 104189 22 37 40 0 0 0
41  0      0 121648   2792 1120292   0    0 14200  2868 48031 107668 24 38 38 0 0 0
 1  0      0 123588   2956 1117152   0    0 21580    24 43982 96792 24 39 37 0 0  0
 7  0      0 117704   2952 1121804   0    0 20836  1772 45001 98362 23 36 40 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  0      0 120264   2500 1122164   0    0 44664  1872 46369 104911 25 44 31 0 0 0
 5  0      0 110868   2512 1130768   0    0  7680    44 45129 99911 19 32 49 0 0  0
 4  0      0 110004   2528 1129988   0    0 15200    80 46030 102903 24 41 35 0 0 0
 0  0      0 108832   2528 1131132   0    0 23480  2736 46224 103653 24 38 38 0 0 0
 6  0      0 122916   2332 1119452   0    0 22448  1980 43841 96811 23 36 41 0 0  0
 4  0      0 109104   2332 1130784   0    0  9496     0 46840 104989 25 40 36 0 0 0
 6  0      0 111752   2312 1128992   0    0 15880    52 48746 109158 23 37 40 0 0 0
 9  0      0 120424   2316 1123260   0    0 14420  3280 47830 105758 23 39 38 0 0 0
 1  0      0 122500   2644 1117236   0    0 10920    40 32569 72495 32 49 19 0 0  0
 8  0      0 133996   2620 1105432   0    0 25672  2228 44634 99959 25 42 33 0 0  0
11  0      0 118388   2528 1121808   0    0 74856  1592 43208 91607 24 43 33 1 0  0
 6  0      0 113172   2460 1128860   0    0 35896   828 45475 99411 24 40 36 1 0  0
21  1      0 108216   2736 1135036   0    0 53748  1632 47145 101185 24 45 30 1 0 0
 3  0      0 113860   2872 1128432   0    0 31028   628 43034 94620 26 42 32 0 0  0
 6  0      0 117644   3120 1125248   0    0 15480     0 45054 101060 22 40 37 0 0 0
27  0      0 111324   3676 1132340   0    0 44568  2300 48315 104692 24 41 34 0 0 0
 5  0      0 114400   3608 1127712   0    0 30572  1084 41731 91077 23 39 38 0 0  0
 9  0      0 126436   2672 1116316   0    0 40712  1556 45199 100182 23 41 35 0 0 0
17  0      0 127604   2708 1112980   0    0 13472  1836 43776 98820 24 38 38 0 0  0
 2  1      0 122304   2816 1118284   0    0 59968  1096 47669 102830 24 43 32 1 0 0
 2  0      0 119980   2608 1121648   0    0 55780   700 44934 100158 23 45 32 0 0 0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 126032   2464 1116624   0    0 43656  1240 45581 100912 23 41 36 0 0 0
 3  0      0 124768   2384 1118076   0    0 17760  1900 46483 103850 23 38 39 0 0 0
 5  0      0 123044   2852 1121548   0    0 22596    24 42310 92276 25 39 35 1 0  0
18  0      0 127140   2848 1114932   0    0 21884  2320 46941 104907 22 36 42 0 0 0
14  0      0 111524   2856 1132236   0    0 16248    24 45292 101714 23 42 35 0 0 0
 7  0      0 130732   2504 1113184   0    0 14584  1832 49545 109574 22 38 39 0 0 0
12  0      0 130836   2384 1114680   0    0 21556   100 49844 109575 22 37 40 0 0 0
 0  0      0 114524   4024 1125916   0    0 11300     0 46299 106494 25 43 31 0 0 0
12  0      0 118712   4008 1121304   0    0 11220  3260 43088 95155 23 36 41 0 0  0
 8  0      0 112128   4004 1127604   0    0 21812    24 47165 105448 22 38 40 0 0 0
 6  0      0 118620   3628 1122424   0    0 27120  2128 46033 101444 22 39 38 0 0 0
 7  0      0 112296   2304 1133124   0    0 27180    76 46639 102778 21 39 40 0 0 0
 5  0      0 111152   2300 1131248   0    0 12448  2148 48268 106132 24 38 37 0 0 0
13  0      0 113060   2296 1129540   0    0 15336     0 46210 103451 25 42 33 0 0 0
 9  0      0 128488   2404 1116156   0    0 26176  2524 45682 103896 26 41 32 0 0 0
 0  0      0 115280   2624 1127036   0    0 10228     0 44075 99442 21 37 42 0 0  0
10  0      0 113324   2616 1127352   0    0 16376  3052 45390 100738 23 37 41 0 0 0
 8  0      0 116100   3892 1121296   0    0 10380    40 46933 102243 23 39 38 0 0 0
12  0      0 122656   3780 1116812   0    0 12444  2004 46622 105333 28 41 31 0 0 0
 7  0      0 108116   3700 1134264   0    0 34388    72 48265 105192 25 41 34 0 0 0
 2  0      0 109480   3668 1132096   0    0 15108  2228 44298 94702 21 34 44 0 0  0
